VacationHomeID,VacHomeClass,VacHomeZone,VacHomeLotFrontage,VacHomeLotSqFt,VacHomeStreet,VacHomeRoad,VacHomeLotShape,VacHomeLandContour,VacHomeUtilities,VacHomeLotConfig,VacHomeLandSlope,VacHomeNeighborhood,VacHomeCondition,VacHomeBuilding,VacHomeHouseStyle,VacHomeRating,VacHomeQuality,VacHomeConsYear,VacHomeSince,VacHomeRoofStyle,VacHomeRoofMat,VacHomeExterior,VacHomeMasonryVeneer,VacHomeMasonryArea,VacHomeExterQual,VacHomeQual,VacHomeFoundation,VacHomeBsmtQuality,VacHomeBsmtLight,VacHomeBsmtFinish,VacHomeBsmtSqFt,VacHomeHeating,VacHomeHeatingQuality,VacHomeAC,VacHomeElectricalWiring,VacHomeFloor1SqFt,VacHomeFloor2SqFt,VacHomeSqFt,VacHomeNumFullBath,VacHomeNumHalfBath,VacHomeBedroomWithCloset,VacHomeKitcheninHome,VacHomeKitchenQuality,VacHomeRooms,VacHomeFireplaces,VacHomeFireplaceQuality,VacHomeGarageType,VacHomeGarageFinish,VacHomeCarsInGarage,VacHomeGarageArea,VacHomeGarageQuality,VacHomeDriveway,VacHomeWoodDeckSqFt,VacHomePorchSqFt,VacHomePoolSqFt,VacHomePoolQuality,VacHomeFence,VacHomeStartMonth,VacHomeStartYear,VacHomeSaleType,VacHomeSaleCondition,VacHomeSalePrice,VacHomeInterestInHome,VacHomeGoodSchools,VacHomeAvailableDate,VacHomeBarCode,VacHomeOwnerAddress,VacHomeOwnerCity,VacHomeOwnerCountry,VacHomeOwnerEmail,VacHomeOwnerGender,VacHomeOwnerState,VacHomeOwnerZipcode,VacHomeRenovationAmount,VacHomeSurveyDate,VacHomeSurveyRating,VacHomeReviewDate,VacHomeReviewRating
1281,VacHomeClass-1,VacHomeZone-1,67.0,9808,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,7,5,2003,2008,Gable,Rolled Roofing,Board Batten,Natural Stone,110.0,4,3,Individual footing,4.0,No Sunlight,ZenWall Panels,1573,Furnace,5,Yes,NM Cable,1573,0,1573,2,0,3,1,4,6,0,,Attached,Wood Sheathing,2,544,3,Paved,0,0,0,0,No Fence,3,2009,Down payment assistance,Regular,188416.0,Y,Y,2021-01-14,61188235,"Hakan-Pruschke-Gasse 799
99390 Goslar",Biedenkopf,Guatemala,harrobenthin@beyer.de,F,Sachsen,3426,62.0,2021-09-02,4.9,2021-09-02,4.9
1282,VacHomeClass-1,VacHomeZone-1,50.0,8049,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Cul-de-sac,No Slope,RNH 24,Proximity to School,Apartment,Contemporary,7,5,1993,1996,Sawtooth,Rolled Roofing,Horizontal Wood,Natural Stone,54.0,3,3,Combined footing,4.0,No Sunlight,BrightWall Paneling,1309,Furnace,3,Yes,NM Cable,1339,0,1339,2,0,2,1,3,6,1,TA,Attached,DryWall,2,484,4,Paved,0,0,0,0,No Fence,7,2006,Down payment assistance,Regular,149406.0,N,N,2021-06-05,39090737,"Holtring 0/3
77845 Nürtingen",Nordhausen,Neukaledonien,nikolastiffel@hotmail.de,M,Brandenburg,8032,56.0,2021-02-22,3.1,2021-02-22,3.1
1283,VacHomeClass-1,VacHomeZone-1,61.0,8800,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,5,7,1978,2013,Gable,Rolled Roofing,Horizontal Wood,Manmade Stone,0.0,3,3,Combined footing,4.0,Small Windows,Basement to Beautiful Panels,1040,Furnace,3,Yes,NM Cable,1040,0,1040,2,0,3,1,4,5,0,,Detached,Metal Panels,2,484,3,Paved,0,0,0,0,No Fence,9,2009,Down payment assistance,Regular,124921.0,N,N,2021-08-05,92608085,"Wilmsallee 5
91472 Burglengenfeld",Meppen,Slowakei,birte16@fechner.de,F,Sachsen,92475,6.0,2021-04-28,3.2,2021-04-28,3.2
1284,VacHomeClass-11,VacHomeZone-1,94.0,9400,Cobblestone,Gravel,Pie,Low Level,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 12,Proximity to School,Townhome,Bungalow,6,5,1973,1975,Colonial,Rolled Roofing,Log Wood,Manmade Stone,0.0,3,3,Combined footing,3.0,Large Windows,Dry Wall,912,Furnace,3,Yes,NM Cable,912,912,1824,2,2,4,2,3,8,0,,No Garage,Unfinished,0,0,0,Paved,128,0,0,0,No Fence,4,2010,Down payment assistance,Regular,115376.0,N,Y,2021-08-07,17388726,"Ullmannring 248
41961 Amberg",Meißen,Kanada,werneckemarianna@kranz.org,M,Thüringen,25386,19.0,2021-12-09,4.5,2021-12-09,4.5
1285,VacHomeClass-5,VacHomeZone-1,50.0,9638,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 19,Proximity to Hospital,Apartment,Craftsman,6,7,1924,1996,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Individual footing,3.0,No Sunlight,Dry Wall,804,Furnace,5,Yes,NM Cable,1699,748,2447,2,0,4,1,4,10,1,Gd,Detached,Metal Panels,1,336,3,Paved,272,0,0,0,No Fence,3,2010,Down payment assistance,Regular,140276.0,Y,Y,2021-01-03,39072252,"Eleonora-Scholl-Allee 90
80156 Germersheim",Backnang,Italien,moechlichenwiltrud@rudolph.com,M,Sachsen-Anhalt,50745,92.0,2021-01-17,3.1,2021-01-17,3.1
1286,VacHomeClass-5,VacHomeZone-2,50.0,6000,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 4,Proximity to School,Apartment,Craftsman,6,6,1941,1959,Gable,Rolled Roofing,Log Wood,Manmade Stone,0.0,3,2,Combined footing,3.0,No Sunlight,Dry Wall,780,Furnace,5,Yes,Armored Cable,825,587,1412,1,0,4,1,3,6,1,Gd,Detached,Metal Panels,1,280,3,Paved,45,0,0,0,No Fence,5,2009,Down payment assistance,Regular,109981.0,Y,Y,2021-10-03,79700740,"Drubweg 7
09749 Borken",Bad Kreuznach,Martinique,kuehnertwilfried@becker.org,Unknown,Bayern,37493,20.0,2021-12-09,1.9,2021-12-09,1.9
1287,VacHomeClass-1,VacHomeZone-1,,9790,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 17,Proximity to Hospital,Apartment,Contemporary,6,5,1964,1970,Sawtooth,Rolled Roofing,Horizontal Wood,Natural Stone,451.0,3,3,Combined footing,3.0,No Sunlight,BrightWall Paneling,1328,Furnace,3,Yes,NM Cable,1328,0,1328,1,1,3,1,3,6,2,Gd,Attached,Metal Panels,2,528,3,Paved,0,0,0,0,No Fence,6,2010,Down payment assistance,Regular,118696.0,N,N,2021-01-31,51344627,"Jäntschweg 53
40693 Weimar",Niesky,Kuba,klaus-peter58@ruppersberger.com,F,Hamburg,89878,72.0,2021-09-20,1.4,2021-09-20,1.4
1288,VacHomeClass-1,VacHomeZone-1,,36500,Cobblestone,Gravel,Reverse Pie,Low Level,Trash|Gas|Water|Electricity,Interior lot,Little Slope,RNH 5,Proximity to School,Apartment,Contemporary,5,5,1968,1972,Gable,Rolled Roofing,Wood Shingle,Concrete Panels,621.0,3,4,Combined footing,3.0,Large Windows,Foamax,1624,Furnace,2,Yes,NM Cable,1582,0,1582,2,0,4,1,3,7,0,,Attached,Metal Panels,2,390,3,Only Gravel,168,0,0,0,No Fence,6,2006,Down payment assistance,Regular,157706.0,Y,Y,2021-10-24,69656811,"Ackermannweg 7/8
83046 Rochlitz",Flöha,Fidschi,wendelin60@gmail.com,Unknown,Rheinland-Pfalz,50128,52.0,2021-09-13,3.9,2021-09-13,3.9
1289,VacHomeClass-12,VacHomeZone-1,40.0,5664,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 23,Proximity to School,SingleFamilyHome,Contemporary,8,5,2005,2005,Gable,Rolled Roofing,Metal,Manmade Stone,0.0,4,3,Individual footing,4.0,No Sunlight,ZenWall Panels,1501,Furnace,5,Yes,NM Cable,1659,0,1659,2,0,2,1,5,5,1,Ex,Attached,DryWall,2,499,3,Paved,212,0,0,0,No Fence,10,2009,Down payment assistance,Regular,230746.0,N,Y,2021-11-12,50956166,"Ida-Rogge-Platz 8
93667 Hohenstein-Ernstthal",Dinkelsbühl,Katar,amirkarz@doering.com,F,Niedersachsen,90172,45.0,2021-05-22,2.0,2021-05-22,2.0
1290,VacHomeClass-6,VacHomeZone-1,86.0,11065,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 16,Proximity to School,Apartment,Bungalow,8,5,2009,2010,Gable,Rolled Roofing,Board Batten,Manmade Panels,788.0,4,3,Individual footing,4.0,Small Windows,Dry Wall,1085,Furnace,5,Yes,NM Cable,1120,850,1970,2,1,3,1,5,8,1,Gd,Breezeway,DryWall,3,753,3,Paved,177,0,0,0,No Fence,10,2006,Government-backed programs,Distress Sale,233236.0,Y,Y,2021-03-10,15249104,"Truppplatz 80
56862 Stadtsteinach",Eutin,Brasilien,gabi09@googlemail.com,Unknown,Niedersachsen,85492,64.0,2021-09-13,4.6,2021-09-13,4.6
1291,VacHomeClass-9,VacHomeZone-1,,14112,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,NAmes,Proximity to School,Apartment,Spanish,5,7,1967,1970,Sawtooth,Rolled Roofing,Wood Shingle,Natural Stone,86.0,3,3,Individual footing,3.0,Large Windows,ZenWall Panels,1152,Furnace,3,Yes,NM Cable,1152,0,1152,1,0,3,1,3,6,1,Gd,Attached,Wood Sheathing,2,484,3,Paved,227,0,0,0,No Fence,4,2010,Down payment assistance,Regular,149821.0,Y,N,2021-08-19,85416222,"Heydrichplatz 3/2
30355 Heinsberg",Chemnitz,Westsahara,jscheibe@gmx.de,F,Thüringen,41534,42.0,2021-06-07,2.1,2021-06-07,2.1
1292,VacHomeClass-13,VacHomeZone-2,21.0,1680,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 3,Proximity to School,MultiFamilyHome,Bungalow,5,7,1977,1979,Gable,Rolled Roofing,Metal,Natural Stone,268.0,3,3,Combined footing,3.0,No Sunlight,BrightWall Paneling,630,Furnace,3,Yes,NM Cable,630,672,1302,2,1,3,1,3,6,0,,Detached,Metal Panels,1,264,3,Paved,185,0,0,0,No Fence,2,2009,Down payment assistance,Regular,99191.0,Y,N,2021-08-15,61398535,"Bruderstr. 193
97913 Gerolzhofen",Biedenkopf,Afghanistan,yvonne60@rogner.com,Unknown,Sachsen,29009,79.0,2021-06-12,3.7,2021-06-12,3.7
1293,VacHomeClass-7,VacHomeZone-2,60.0,6600,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 18,Proximity to School,Apartment,Bungalow,5,4,1897,1972,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Drilled Shafts,3.0,No Sunlight,Dry Wall,994,Furnace,3,No,NM Cable,1378,994,2372,2,0,4,2,3,11,0,,Attached,Wood Sheathing,1,432,3,Paved,0,0,0,0,No Fence,12,2009,Down payment assistance,Regular,89231.0,N,Y,2021-07-26,76629655,"Tibor-Schwital-Gasse 72
79221 Lübeck",Badalzungen,Norfolkinsel,josephine57@sager.net,Unknown,Sachsen-Anhalt,64482,12.0,2021-06-17,4.6,2021-06-17,4.6
1294,VacHomeClass-6,VacHomeZone-1,78.0,10140,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 17,Proximity to School,Apartment,Bungalow,7,5,1979,1983,Gable,Rolled Roofing,Horizontal Wood,Manmade Stone,0.0,3,3,Individual footing,4.0,No Sunlight,ZenWall Panels,832,Furnace,3,Yes,NM Cable,832,832,1664,2,1,4,1,3,8,1,TA,Attached,Wood Sheathing,2,528,3,Paved,0,0,0,0,Wood Fences,3,2006,Down payment assistance,Regular,135213.0,N,N,2021-09-06,45271441,"Francis-Paffrath-Allee 500
19214 Angermünde",Bruchsal,Chile,wfischer@koch.net,M,Rheinland-Pfalz,34042,43.0,2021-02-26,4.3,2021-02-26,4.3
1295,VacHomeClass-1,VacHomeZone-1,60.0,8172,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 8,Proximity to School,Apartment,Contemporary,5,7,1957,1996,Sawtooth,Rolled Roofing,Vinyl,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,Foamax,864,Furnace,3,Yes,NM Cable,864,0,864,1,0,2,1,3,5,0,,Detached,Metal Panels,2,572,3,Only Gravel,0,0,0,0,No Fence,4,2006,Down payment assistance,Regular,95456.0,N,N,2021-10-16,63162332,"Klaus Dieter-Otto-Gasse 5/8
84070 Nördlingen",Rochlitz,Swasiland,ezobel@aol.de,M,Sachsen-Anhalt,74573,11.0,2021-10-23,4.3,2021-10-23,4.3
1296,VacHomeClass-1,VacHomeZone-1,70.0,8400,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,NAmes,Proximity to Hospital,Apartment,Contemporary,5,5,1970,1975,Sawtooth,Rolled Roofing,Horizontal Wood,Natural Stone,168.0,3,3,Combined footing,3.0,Large Windows,CleanSpace Wall System,1052,Furnace,4,Yes,NM Cable,1052,0,1052,1,1,3,1,3,5,0,,Attached,Wood Sheathing,1,288,3,Paved,356,0,0,0,Wood Fences,11,2006,Down payment assistance,Regular,114961.0,Y,N,2021-08-08,68611231,"Hanny-Gute-Straße 9
32578 Bayreuth",Lüneburg,Schweiz,rennerhans-dieter@karz.de,F,Brandenburg,192,2.0,2021-04-14,1.2,2021-04-14,1.2
1297,VacHomeClass-1,VacHomeZone-1,80.0,8700,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,NAmes,Proximity to School,Apartment,Contemporary,5,6,1966,1968,Sawtooth,Rolled Roofing,Log Wood,Natural Stone,148.0,3,4,Combined footing,3.0,Small Windows,BrightWall Paneling,1120,Furnace,4,Yes,NM Cable,1128,0,1128,2,0,3,1,3,6,0,,Attached,Wood Sheathing,2,525,3,Paved,192,0,0,0,Vinyl Fences,12,2008,Down payment assistance,Regular,128656.0,Y,N,2021-10-24,17186957,"Salzstr. 04
04819 Hannover",Feuchtwangen,Nordmazedonien,kbeckmann@heser.com,M,Brandenburg,50953,32.0,2021-06-30,3.5,2021-06-30,3.5
1298,VacHomeClass-14,VacHomeZone-2,35.0,3675,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 8,Proximity to School,SingleFamilyHome,Georgian,6,5,2007,2011,Gable,Rolled Roofing,Board Batten,Natural Stone,82.0,3,3,Individual footing,4.0,French Doors,ZenWall Panels,547,Furnace,4,Yes,NM Cable,1072,0,1072,2,0,2,1,3,5,0,,Barns,DryWall,2,525,3,Paved,0,0,0,0,No Fence,6,2006,Government-backed programs,Distress Sale,116206.0,Y,Y,2021-10-19,53088918,"Matthäistraße 1/7
07384 Tuttlingen",Regen,Syrien,henry87@hotmail.de,F,Nordrhein-Westfalen,67834,65.0,2021-04-24,4.5,2021-04-24,4.5
1299,VacHomeClass-6,VacHomeZone-1,313.0,63887,Cobblestone,Gravel,Irregular Lots,Slope,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 8,Proximity to Hospital,Apartment,Bungalow,10,5,2011,2017,Sawtooth,Slate Shingles,Fiber cement,Manmade Panels,796.0,5,3,Individual footing,5.0,French Doors,ZenWall Panels,6110,Furnace,5,Yes,NM Cable,4692,950,5642,2,1,3,1,5,12,3,Gd,Attached,DryWall,2,1418,3,Paved,214,0,480,4,No Fence,1,2008,Government-backed programs,Distress Sale,132806.0,N,Y,2021-10-02,36355532,"Mendeweg 0/6
69081 Germersheim",Neustadtner Waldnaab,Finnland,fschlosser@nohlmans.com,F,Niedersachsen,26880,72.0,2021-04-06,2.7,2021-04-06,2.7
1300,VacHomeClass-1,VacHomeZone-1,75.0,7500,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,NAmes,Proximity to School,Apartment,Contemporary,5,7,1963,2001,Sawtooth,Rolled Roofing,Vertical Wood,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,Basement to Beautiful Panels,1246,Furnace,5,Yes,NM Cable,1246,0,1246,1,1,3,1,4,6,0,,Attached,Wood Sheathing,1,305,3,Paved,218,0,0,0,Composite Fences,5,2010,Down payment assistance,Regular,127826.0,Y,N,2021-10-05,54509818,"Claus-Dieter-Eberth-Gasse 53
53483 Freudenstadt",Eisleben,Lettland,kwende@doering.com,F,Berlin,42149,76.0,2021-02-19,3.3,2021-02-19,3.3
1301,VacHomeClass-6,VacHomeZone-1,,10762,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Cul-de-sac,No Slope,RNH 9,Proximity to School,Apartment,Bungalow,7,5,2004,2004,Gable,Rolled Roofing,Board Batten,Manmade Stone,344.0,4,3,Individual footing,4.0,No Sunlight,ZenWall Panels,978,Furnace,5,Yes,NM Cable,1005,978,1983,2,1,3,1,4,9,1,TA,Attached,DryWall,2,490,3,Paved,0,0,0,0,No Fence,5,2009,Down payment assistance,Regular,186756.0,N,Y,2021-12-21,58276556,"Rädelallee 9
73365 Staffelstein",Mayen,Estland,karl-georg39@yahoo.de,F,Baden-Württemberg,25712,71.0,2021-07-13,2.1,2021-07-13,2.1
1302,VacHomeClass-7,VacHomeZone-1,,7500,Cobblestone,Gravel,Reverse Pie,Slope,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 7,Proximity to School,Apartment,Bungalow,6,7,1945,1954,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,CleanSpace Wall System,771,Furnace,2,Yes,NM Cable,753,741,1494,1,0,3,1,4,7,2,Gd,Attached,Metal Panels,1,213,3,Partially Gravel,0,0,0,0,No Fence,11,2009,Down payment assistance,Regular,147331.0,Y,N,2021-11-04,76158940,"Ingmar-Stiffel-Straße 3/0
48200 Burg",Grimma,Südafrika,werawarmer@mueller.de,F,Rheinland-Pfalz,90736,88.0,2021-07-28,4.5,2021-07-28,4.5
1303,VacHomeClass-6,VacHomeZone-1,92.0,10120,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 14,Proximity to School,Apartment,Bungalow,8,5,1999,2001,Sawtooth,Rolled Roofing,Board Batten,Natural Stone,391.0,4,3,Individual footing,4.0,No Sunlight,ZenWall Panels,1165,Furnace,5,Yes,NM Cable,1203,1323,2526,2,1,4,1,4,8,1,TA,Attached,Wood Sheathing,3,844,3,Paved,309,0,0,0,No Fence,12,2006,Down payment assistance,Regular,240706.0,N,Y,2021-02-24,61593602,"Jacobstr. 11
41589 Viersen",Wanzleben,Namibia,henni87@schuchhardt.de,M,Rheinland-Pfalz,99712,71.0,2021-03-09,1.5,2021-03-09,1.5
1304,VacHomeClass-1,VacHomeZone-1,73.0,8688,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 22,Proximity to School,Apartment,Contemporary,7,5,2008,2010,Gable,Rolled Roofing,Board Batten,Natural Stone,228.0,4,3,Individual footing,4.0,Large Windows,Dry Wall,1616,Furnace,5,Yes,NM Cable,1616,0,1616,2,0,3,1,4,7,0,,Attached,Wood Sheathing,3,834,3,Paved,208,0,0,0,No Fence,4,2006,Down payment assistance,Regular,192566.0,N,Y,2021-05-07,54146945,"Oskar-Radisch-Allee 7/2
92980 Pritzwalk",Cuxhaven,Bouvetinsel,liebeltkonstantin@drubin.de,M,Sachsen-Anhalt,78080,7.0,2021-03-05,3.5,2021-03-05,3.5
1305,VacHomeClass-13,VacHomeZone-2,32.0,3363,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 8,Proximity to School,SingleFamilyHome,Bungalow,7,5,2009,2009,Gable,Rolled Roofing,Board Batten,Manmade Panels,117.0,4,3,Individual footing,4.0,No Sunlight,Dry Wall,976,Furnace,5,Yes,NM Cable,976,732,1708,2,0,3,1,4,7,0,,Detached,Metal Panels,2,380,3,Paved,0,0,0,0,No Fence,4,2006,Down payment assistance,Regular,107906.0,N,Y,2021-04-21,41948354,"Tatiana-Sorgatz-Platz 2
56193 Sondershausen",Bruchsal,Slowakei,reinhilde19@googlemail.com,F,Brandenburg,4984,6.0,2021-09-15,1.1,2021-09-15,1.1
1306,VacHomeClass-1,VacHomeZone-1,108.0,13173,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 16,Proximity to School,Apartment,Contemporary,9,5,2009,2016,Sawtooth,Rolled Roofing,Board Batten,Manmade Panels,300.0,4,3,Individual footing,5.0,No Sunlight,ZenWall Panels,1652,Furnace,5,Yes,NM Cable,1652,0,1652,2,0,2,1,5,6,2,Ex,Attached,DryWall,2,840,3,Paved,404,0,0,0,No Fence,11,2009,Down payment assistance,Regular,269756.0,N,Y,2021-01-25,30093263,"Kramerstr. 2
20236 Strausberg",Beeskow,China,marie-louise31@yahoo.de,F,Sachsen,62333,15.0,2021-05-28,3.5,2021-05-28,3.5
1307,VacHomeClass-12,VacHomeZone-1,48.0,6955,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 16,Proximity to School,SingleFamilyHome,Contemporary,7,5,2007,2014,Gable,Rolled Roofing,Board Batten,Manmade Panels,94.0,4,3,Individual footing,4.0,No Sunlight,Dry Wall,1368,Furnace,5,Yes,NM Cable,1368,0,1368,2,0,2,1,4,6,1,Gd,Attached,Wood Sheathing,2,474,3,Paved,132,0,0,0,No Fence,9,2006,Government-backed programs,Distress Sale,168081.0,Y,Y,2021-11-15,1379631,"Philipp-Warmer-Platz 69
12554 Wittenberg",Ebermannstadt,Afghanistan,apollonia54@aol.de,M,Nordrhein-Westfalen,72564,19.0,2021-05-01,3.0,2021-05-01,3.0
1308,VacHomeClass-1,VacHomeZone-1,60.0,8072,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,5,5,1997,2002,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,3,4,Individual footing,4.0,No Sunlight,BrightWall Paneling,990,Furnace,5,Yes,NM Cable,990,0,990,1,0,3,1,3,5,0,,Detached,Metal Panels,2,480,3,Paved,0,0,0,0,No Fence,5,2009,Down payment assistance,Regular,114546.0,N,Y,2021-01-05,83646522,"Werneckeplatz 0/8
26256 Ilmenau",Klötze,Dominica,nkade@soelzer.de,Unknown,Saarland,52942,37.0,2021-03-15,3.2,2021-03-15,3.2
1309,VacHomeClass-1,VacHomeZone-2,100.0,12000,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 18,Proximity to School,Apartment,Contemporary,5,7,1950,2008,Gable,Rolled Roofing,Log Wood,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,ZenWall Panels,924,Furnace,5,Yes,NM Cable,1122,0,1122,1,0,2,1,4,6,0,,Attached,Metal Panels,2,528,3,Paved,0,0,0,0,Wood Fences,5,2008,Down payment assistance,Regular,122016.0,Y,Y,2021-09-18,55544221,"Dietzplatz 455
96040 Kleve",Büsingen am Hochrhein,Italien,kabuskaren@froehlich.de,Unknown,Baden-Württemberg,99787,43.0,2021-03-07,2.7,2021-03-07,2.7
1310,VacHomeClass-1,VacHomeZone-1,,7153,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 21,Proximity to School,Apartment,Contemporary,6,5,1992,1994,Gable,Rolled Roofing,Horizontal Wood,Natural Stone,88.0,3,3,Combined footing,4.0,No Sunlight,ZenWall Panels,1278,Furnace,4,Yes,NM Cable,1294,0,1294,2,0,3,1,4,6,0,,Attached,Wood Sheathing,2,496,3,Paved,112,0,0,0,Wood Fences,6,2008,Down payment assistance,Regular,148742.0,N,N,2021-06-17,85325272,"Kathi-Sölzer-Ring 0
24359 Tübingen",Mainburg,Uganda,alicia10@hiller.de,M,Berlin,31041,20.0,2021-04-04,1.8,2021-04-04,1.8
1311,VacHomeClass-1,VacHomeZone-1,100.0,17500,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 7,Proximity to Mall,Apartment,Contemporary,7,8,1964,2009,Gable,Rolled Roofing,Vertical Wood,Manmade Stone,0.0,4,4,Individual footing,4.0,Large Windows,ZenWall Panels,1902,Furnace,3,Yes,NM Cable,1902,0,1902,2,0,3,1,5,7,2,TA,Attached,DryWall,2,567,3,Paved,0,0,0,0,No Fence,5,2010,Down payment assistance,Regular,278056.0,Y,Y,2021-05-16,35992387,"Römergasse 9/6
62752 Wolmirstedt",Calw,Cookinseln,williheidrich@yahoo.de,F,Thüringen,46263,96.0,2021-12-14,3.1,2021-12-14,3.1
1312,VacHomeClass-1,VacHomeZone-1,68.0,8814,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,7,5,2009,2010,Gable,Rolled Roofing,Board Batten,Natural Stone,80.0,4,3,Individual footing,4.0,No Sunlight,ZenWall Panels,1274,Furnace,5,Yes,NM Cable,1274,0,1274,2,0,3,1,4,6,0,,Attached,Wood Sheathing,2,508,3,Paved,264,0,0,0,No Fence,1,2007,Government-backed programs,Distress Sale,168496.0,N,N,2021-05-08,98484188,"Edmund-Rohleder-Allee 59
41114 Rudolstadt",Hechingen,Kasachstan,vchristoph@mueller.net,M,Baden-Württemberg,25132,4.0,2021-01-20,4.1,2021-01-20,4.1
1313,VacHomeClass-6,VacHomeZone-1,,9572,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 14,Proximity to School,Apartment,Bungalow,8,5,1991,1997,Gable,Rolled Roofing,Wood Shingle,Natural Stone,336.0,4,3,Individual footing,5.0,No Sunlight,ZenWall Panels,1453,Furnace,5,Yes,NM Cable,1453,1357,2810,2,1,4,1,4,9,1,Ex,Attached,Wood Sheathing,2,750,4,Paved,500,0,0,0,No Fence,6,2007,Down payment assistance,Regular,250666.0,N,Y,2021-06-13,4565338,"Kurt-Bohnbach-Ring 247
14552 Prenzlau",Brand,Südgeorgien und die Südlichen Sandwichinseln,sieglindebutte@bauer.org,Unknown,Sachsen-Anhalt,24762,10.0,2021-06-01,4.7,2021-06-01,4.7
1314,VacHomeClass-6,VacHomeZone-1,108.0,14774,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 14,Proximity to School,Apartment,Bungalow,9,5,2000,2005,Gable,Rolled Roofing,Board Batten,Natural Stone,165.0,4,3,Individual footing,4.0,No Sunlight,Dry Wall,1393,Furnace,5,Yes,NM Cable,1422,1177,2599,2,1,4,1,4,10,1,TA,Breezeway,DryWall,3,779,3,Paved,668,0,0,0,No Fence,5,2010,Down payment assistance,Regular,276535.44,N,Y,2021-08-03,46475275,"Fredi-Junk-Weg 832
64232 Paderborn",Bruchsal,Äthiopien,suseharloff@aol.de,F,Brandenburg,16554,96.0,2021-09-15,2.2,2021-09-15,2.2
